"approval_ym","project_state","approved_cnt","default_cnt","default_rate","chargeoff_sum","avg_amount"
"2021-06-01","MO","102","3","0.029411764705882353","323728.38","464478.43"
"2021-04-01","MO","93","0","0","0.00","598094.62"
"2023-08-01","NY","365","4","0.010958904109589041","124173.19","342942.47"
"2025-01-01","RI","36","0","0","0.00","366819.44"
"2025-05-01","MA","197","0","0","0.00","324842.64"
"2022-10-01","VA","85","2","0.023529411764705882","29564.05","615505.88"
"2023-01-01","PR","17","0","0","0.00","72176.47"
"2022-12-01","WY","8","0","0","0.00","172012.50"
"2024-10-01","RI","33","0","0","0.00","290627.27"
"2023-08-01","TN","68","0","0","0.00","526236.76"
"2023-12-01","MO","109","0","0","0.00","317496.33"
"2021-07-01","PR","40","0","0","0.00","335900.00"
"2025-02-01","MS","29","0","0","0.00","1054358.62"
"2025-04-01","NC","140","0","0","0.00","487099.29"
"2022-11-01","OH","261","3","0.011494252873563218","222451.29","281048.28"
"2023-02-01","IN","96","0","0","0.00","510048.96"
"2019-10-01","IL","125","5","0.04","1860096.78","484841.60"
"2022-04-01","WI","85","0","0","0.00","434895.29"
"2024-04-01","OK","45","0","0","0.00","419546.67"
"2023-07-01","AK","7","0","0","0.00","1124257.14"
"2019-10-01","LA","34","0","0","0.00","389194.12"
"2019-10-01","ME","12","2","0.16666666666666666","41935.94","189583.33"
"2023-01-01","MD","65","0","0","0.00","303415.38"
"2023-11-01","KY","44","0","0","0.00","448147.73"
"2023-08-01","VI","3","0","0","0.00","383333.33"
"2023-11-01","RI","15","0","0","0.00","212400.00"
"2022-09-01","PR","60","0","0","0.00","176665.00"
"2019-12-01","MS","22","0","0","0.00","719554.55"
"2021-01-01","LA","16","1","0.0625","24853.87","212793.75"
"2025-03-01","UT","171","0","0","0.00","334498.83"
"2021-11-01","WV","9","0","0","0.00","191066.67"
"2025-02-01","WV","11","0","0","0.00","680818.18"
"2020-11-01","AK","2","0","0","0.00","82500.00"
"2023-02-01","AR","18","0","0","0.00","876683.33"
"2020-12-01","AL","22","0","0","0.00","709740.91"
"2020-05-01","NM","13","0","0","0.00","204384.62"
"2023-06-01","AL","28","0","0","0.00","348107.14"
"2020-04-01","NJ","130","4","0.03076923076923077","2353353.74","795715.38"
"2021-08-01","HI","16","0","0","0.00","513125.00"
"2024-10-01","CT","87","0","0","0.00","395062.07"
"2024-02-01","UT","78","0","0","0.00","373851.28"
"2024-09-01","RI","18","0","0","0.00","205916.67"
"2022-01-01","DC","7","0","0","0.00","229400.00"
"2024-10-01","LA","65","0","0","0.00","437380.00"
"2021-12-01","WI","101","2","0.019801980198019802","250567.64","708512.87"
"2022-04-01","GA","95","3","0.031578947368421054","260362.95","890806.32"
"2020-03-01","NM","15","1","0.06666666666666667","3970.42","188340.00"
"2025-04-01","KY","34","0","0","0.00","153364.71"
"2021-06-01","ME","30","0","0","0.00","524960.00"
"2024-06-01","OR","84","0","0","0.00","441748.81"
"2021-02-01","ID","31","0","0","0.00","582651.61"
"2020-12-01","KS","19","1","0.05263157894736842","580126.59","524542.11"
"2023-08-01","ME","36","0","0","0.00","157294.44"
"2022-11-01","MT","5","0","0","0.00","131820.00"
"2020-07-01","UT","55","1","0.01818181818181818","29213.11","773272.73"
"2022-06-01","MO","92","0","0","0.00","464877.17"
"2021-07-01","MI","217","3","0.013824884792626729","150303.03","550657.60"
"2020-05-01","VA","33","1","0.030303030303030304","22265.90","283433.33"
"2022-04-01","AZ","58","1","0.017241379310344827","22809.32","684718.97"
"2020-09-01","SC","48","0","0","0.00","935072.92"
"2021-06-01","GA","151","0","0","0.00","1079013.91"
"2024-03-01","CO","163","2","0.012269938650306749","256566.46","471164.42"
"2019-10-01","CT","50","1","0.02","51962.34","208928.00"
"2022-06-01","AL","33","0","0","0.00","475657.58"
"2021-12-01","NJ","89","3","0.033707865168539325","145458.79","535466.29"
"2023-12-01","NH","40","0","0","0.00","211147.50"
"2021-07-01","WA","160","1","0.00625","197419.22","725600.00"
"2023-10-01","ME","6","0","0","0.00","84683.33"
"2020-09-01","MO","103","2","0.019417475728155338","302652.57","591667.96"
"2023-03-01","GA","159","1","0.006289308176100629","72606.54","771835.85"
"2021-06-01","VT","12","1","0.08333333333333333","24225.67","158233.33"
"2023-10-01","VT","9","0","0","0.00","220555.56"
"2024-08-01","TN","74","0","0","0.00","545800.00"
"2019-12-01","CA","516","14","0.027131782945736434","1333399.59","572868.60"
"2024-05-01","MT","30","0","0","0.00","458336.67"
"2021-12-01","OK","49","0","0","0.00","511606.12"
"2019-10-01","ND","8","1","0.125","649265.72","482075.00"
"2025-04-01","MO","92","0","0","0.00","563803.26"
"2020-11-01","CO","55","1","0.01818181818181818","110790.17","727303.64"
"2021-09-01","LA","49","1","0.02040816326530612","37659.53","913548.98"
"2020-07-01","AL","14","1","0.07142857142857142","115133.81","905864.29"
"2020-03-01","TN","24","0","0","0.00","372475.00"
"2021-09-01","WY","16","0","0","0.00","464606.25"
"2023-06-01","WI","77","1","0.012987012987012988","20000.00","392792.21"
"2023-03-01","HI","11","1","0.09090909090909091","28345.61","624090.91"
"2022-02-01","CT","62","0","0","0.00","428406.45"
"2023-10-01","VI","1","0","0","0.00","50000.00"
"2023-08-01","IN","100","0","0","0.00","453453.00"
"2024-06-01","CA","685","0","0","0.00","511650.07"
"2021-01-01","IN","40","0","0","0.00","336052.50"
"2020-08-01","NE","22","0","0","0.00","422563.64"
"2023-09-01","PA","301","0","0","0.00","453385.38"
"2023-10-01","MN","89","0","0","0.00","326953.93"
"2023-08-01","ND","5","0","0","0.00","219800.00"
"2024-11-01","OR","85","0","0","0.00","278983.53"
"2023-05-01","TN","48","1","0.020833333333333332","83773.82","597283.33"
"2021-05-01","VI","2","0","0","0.00","192500.00"
"2019-12-01","KY","34","1","0.029411764705882353","168845.41","283929.41"
"2020-03-01","AR","32","0","0","0.00","406875.00"
"2020-11-01","CA","327","8","0.024464831804281346","1436642.49","717300.92"
"2024-08-01","MT","13","0","0","0.00","648430.77"
"2022-06-01","VT","10","0","0","0.00","110680.00"
"2021-05-01","NC","88","0","0","0.00","892564.77"
"2023-07-01","DE","12","0","0","0.00","402708.33"
"2024-12-01","AZ","131","0","0","0.00","581210.69"
"2023-10-01","MD","75","1","0.013333333333333334","18646.55","263013.33"
"2024-09-01","CT","89","0","0","0.00","495343.82"
"2023-12-01","OR","70","1","0.014285714285714285","147175.43","297524.29"
"2024-10-01","AK","7","0","0","0.00","484585.71"
"2022-10-01","AL","35","0","0","0.00","668622.86"
"2023-09-01","CT","128","0","0","0.00","366964.84"
"2025-02-01","CA","892","0","0","0.00","423137.89"
"2019-11-01","NC","95","2","0.021052631578947368","275588.26","678550.53"
"2023-11-01","GA","174","0","0","0.00","788412.64"
"2021-09-01","NM","49","0","0","0.00","1196581.63"
"2023-07-01","CT","59","1","0.01694915254237288","14868.17","603452.54"
"2020-11-01","OK","25","0","0","0.00","1096420.00"
"2023-04-01","NE","41","0","0","0.00","322978.05"
"2020-10-01","IL","83","2","0.024096385542168676","62959.38","520303.61"
"2022-09-01","OH","308","3","0.00974025974025974","139915.98","377831.17"
"2023-09-01","NE","36","0","0","0.00","324302.78"
"2020-10-01","TN","31","1","0.03225806451612903","106102.75","695896.77"
"2020-10-01","NC","46","1","0.021739130434782608","117775.07","743982.61"
"2023-12-01","AK","9","0","0","0.00","831711.11"
"2023-12-01","WV","16","0","0","0.00","164612.50"
"2023-11-01","CA","677","9","0.013293943870014771","1208516.52","508142.69"
"2021-10-01","KY","20","0","0","0.00","456250.00"
"2023-10-01","MT","12","0","0","0.00","294625.00"
"2021-02-01","NY","162","3","0.018518518518518517","688866.25","569530.25"
"2023-02-01","VI","4","0","0","0.00","641900.00"
"2024-10-01","WY","9","0","0","0.00","410222.22"
"2021-03-01","CA","481","6","0.012474012474012475","345818.97","925033.06"
"2025-05-01","KS","60","0","0","0.00","402978.33"
"2019-10-01","PA","141","3","0.02127659574468085","165473.12","276363.12"
"2021-05-01","SD","13","0","0","0.00","408000.00"
"2023-04-01","NM","19","0","0","0.00","709326.32"
"2024-08-01","VI","3","0","0","0.00","78333.33"
"2025-03-01","CO","259","0","0","0.00","555242.86"
"2022-01-01","ID","24","0","0","0.00","343195.83"
"2019-11-01","NJ","110","2","0.01818181818181818","118132.71","486606.36"
"2022-09-01","NM","17","1","0.058823529411764705","14593.65","504505.88"
"2021-02-01","CO","109","2","0.01834862385321101","317814.22","768496.33"
"2019-11-01","AR","26","1","0.038461538461538464","138594.57","391350.00"
"2020-04-01","NY","195","2","0.010256410256410256","94078.65","526717.44"
"2022-06-01","ND","9","0","0","0.00","348344.44"
"2023-11-01","NV","60","0","0","0.00","451725.00"
"2021-09-01","CO","192","4","0.020833333333333332","871819.06","934421.88"
"2023-01-01","GA","115","0","0","0.00","589626.96"
"2023-12-01","NE","27","0","0","0.00","172055.56"
"2024-06-01","NE","30","0","0","0.00","508183.33"
"2023-02-01","ND","4","0","0","0.00","588575.00"
"2023-02-01","WY","10","0","0","0.00","543900.00"
"2022-12-01","WI","72","1","0.013888888888888888","117559.39","533150.00"
"2021-10-01","IN","57","1","0.017543859649122806","27937.27","250166.67"
"2022-04-01","NC","87","1","0.011494252873563218","337720.89","710679.31"
"2023-11-01","MS","34","0","0","0.00","579517.65"
"2020-06-01","SC","18","2","0.1111111111111111","43582.41","736450.00"
"2024-11-01","WA","174","0","0","0.00","395912.07"
"2021-09-01","AK","20","0","0","0.00","1272440.00"
"2023-04-01","ME","33","0","0","0.00","237118.18"
"2022-12-01","MO","81","2","0.024691358024691357","245049.58","649729.63"
"2022-01-01","AZ","55","2","0.03636363636363636","334212.89","594120.00"
"2021-11-01","CO","71","2","0.028169014084507043","60872.57","435005.63"
"2025-05-01","NJ","310","0","0","0.00","473980.97"
"2023-02-01","RI","12","1","0.08333333333333333","24922.92","141425.00"
"2022-07-01","SC","57","1","0.017543859649122806","139939.85","698159.65"
"2024-05-01","OH","352","0","0","0.00","290990.06"
"2022-10-01","MA","102","0","0","0.00","343136.27"
"2021-02-01","VT","12","0","0","0.00","436950.00"
"2021-09-01","NE","47","0","0","0.00","666834.04"
"2022-05-01","KY","24","0","0","0.00","341145.83"
"2022-08-01","MI","186","1","0.005376344086021506","189775.18","380989.78"
"2022-02-01","RI","13","0","0","0.00","319538.46"
"2022-10-01","MT","10","0","0","0.00","274680.00"
"2024-10-01","AR","26","0","0","0.00","560926.92"
"2022-12-01","IA","26","0","0","0.00","357180.77"
"2020-07-01","CA","343","13","0.037900874635568516","1471203.71","782323.62"
"2022-06-01","MT","12","0","0","0.00","668208.33"
"2021-02-01","CT","30","0","0","0.00","270996.67"
"2024-03-01","NH","68","0","0","0.00","311339.71"
"2025-04-01","WA","158","0","0","0.00","356420.25"
"2022-07-01","SD","5","0","0","0.00","142300.00"
"2021-06-01","ND","19","0","0","0.00","608505.26"
"2021-07-01","KS","52","0","0","0.00","671117.31"
"2023-07-01","WV","7","0","0","0.00","111571.43"
"2023-07-01","AL","31","1","0.03225806451612903","59422.10","547580.65"
"2024-08-01","GU","1","0","0","0.00","300000.00"
"2023-06-01","RI","19","1","0.05263157894736842","23495.30","362163.16"
"2023-05-01","NH","36","0","0","0.00","381855.56"
"2020-06-01","MI","86","0","0","0.00","266251.16"
"2022-10-01","VT","16","0","0","0.00","203206.25"
"2021-12-01","CA","357","7","0.0196078431372549","328844.51","796059.66"
"2024-09-01","TN","88","0","0","0.00","594340.91"
"2020-07-01","DE","1","0","0","0.00","100000.00"
"2022-09-01","MD","81","2","0.024691358024691357","168779.02","441355.56"
"2024-05-01","NH","57","0","0","0.00","212414.04"
"2023-07-01","WA","114","0","0","0.00","594257.02"
"2020-09-01","GU","1","0","0","0.00","138000.00"
"2024-09-01","WA","200","0","0","0.00","538022.00"
"2024-09-01","KS","45","0","0","0.00","592400.00"
"2020-12-01","IN","77","0","0","0.00","551846.75"
"2023-09-01","MO","113","2","0.017699115044247787","113859.71","768181.42"
"2024-11-01","MS","17","0","0","0.00","497694.12"
"2023-11-01","TX","405","0","0","0.00","677089.63"
"2022-06-01","IN","100","1","0.01","144891.19","411204.00"
"2023-06-01","ME","36","0","0","0.00","200472.22"
"2024-07-01","MO","99","0","0","0.00","426600.00"
"2021-05-01","GA","117","2","0.017094017094017096","388908.48","969770.94"
"2023-03-01","OK","46","0","0","0.00","616189.13"
"2020-01-01","KS","33","2","0.06060606060606061","127588.39","579442.42"
"2022-09-01","IA","29","0","0","0.00","530341.38"
"2020-03-01","WY","4","0","0","0.00","454175.00"
"2023-08-01","GA","135","0","0","0.00","673819.26"
"2020-04-01","OK","34","0","0","0.00","592052.94"
"2020-09-01","WI","144","2","0.013888888888888888","512207.93","577293.06"
"2022-06-01","LA","30","4","0.13333333333333333","730066.35","581633.33"
"2022-06-01","NY","311","7","0.022508038585209004","623002.14","328360.45"
"2020-12-01","FL","228","10","0.043859649122807015","1674541.30","708890.35"
"2025-02-01","DC","10","0","0","0.00","349700.00"
"2022-08-01","SC","52","1","0.019230769230769232","23344.26","436076.92"
"2021-07-01","IN","117","0","0","0.00","768449.57"
"2020-12-01","UT","65","1","0.015384615384615385","22423.74","579589.23"
"2020-12-01","AR","16","0","0","0.00","303981.25"
"2020-09-01","NH","39","0","0","0.00","414087.18"
"2024-01-01","PR","34","0","0","0.00","146270.59"
"2023-08-01","ID","25","0","0","0.00","782796.00"
"2021-12-01","PA","120","2","0.016666666666666666","34219.10","393630.83"
"2024-02-01","ME","19","0","0","0.00","87605.26"
"2020-03-01","TX","194","10","0.05154639175257732","1803355.32","588364.95"
"2023-06-01","CT","61","0","0","0.00","339649.18"
"2023-06-01","KY","35","0","0","0.00","567402.86"
"2021-09-01","MA","208","5","0.02403846153846154","549769.14","473149.52"
"2022-10-01","KY","28","0","0","0.00","479014.29"
"2022-02-01","TN","40","0","0","0.00","532217.50"
"2021-12-01","FL","226","8","0.035398230088495575","507479.16","787646.90"
"2024-11-01","TN","67","0","0","0.00","555795.52"
"2021-12-01","LA","29","0","0","0.00","856631.03"
"2020-01-01","NE","20","0","0","0.00","217130.00"
"2022-05-01","MN","120","4","0.03333333333333333","998761.41","361690.83"
"2024-03-01","ND","13","0","0","0.00","184300.00"
"2023-06-01","IL","181","3","0.016574585635359115","277611.90","546933.70"
"2023-04-01","NY","303","10","0.033003300330033","518518.85","325573.60"
"2021-01-01","NE","19","0","0","0.00","319694.74"
"2024-03-01","CA","730","5","0.00684931506849315","503856.09","473074.93"
"2022-04-01","MI","217","4","0.018433179723502304","330379.20","314899.54"
"2020-11-01","NM","8","0","0","0.00","493325.00"
"2024-12-01","CO","187","0","0","0.00","529389.84"
"2022-12-01","OH","273","0","0","0.00","347161.17"
"2022-12-01","ID","40","0","0","0.00","377902.50"
"2024-04-01","NY","436","1","0.0022935779816513763","24999.90","237984.63"
"2024-04-01","RI","21","0","0","0.00","235333.33"
"2024-07-01","IL","227","0","0","0.00","579433.48"
"2023-03-01","DC","6","1","0.16666666666666666","15591.52","582500.00"
"2022-11-01","MO","73","0","0","0.00","663298.63"
"2020-12-01","DE","12","2","0.16666666666666666","45456.58","474850.00"
"2019-12-01","WY","1","0","0","0.00","80000.00"
"2022-02-01","IN","84","2","0.023809523809523808","124171.42","404561.90"
"2024-03-01","AK","7","0","0","0.00","109714.29"
"2023-10-01","LA","19","0","0","0.00","337842.11"
"2024-09-01","WI","129","0","0","0.00","474833.33"
"2020-06-01","PR","19","0","0","0.00","128726.32"
"2021-07-01","AL","36","1","0.027777777777777776","614770.58","995897.22"
"2022-03-01","AK","6","0","0","0.00","512016.67"
"2025-01-01","VT","25","0","0","0.00","137628.00"
"2022-04-01","PR","28","0","0","0.00","133125.00"
"2023-10-01","NC","77","0","0","0.00","453171.43"
"2025-01-01","HI","23","0","0","0.00","234278.26"
"2023-10-01","DE","10","0","0","0.00","516100.00"
"2021-05-01","MA","86","1","0.011627906976744186","22865.00","319039.53"
"2023-05-01","NC","112","0","0","0.00","657257.14"
"2022-12-01","PA","162","1","0.006172839506172839","29755.72","388679.01"
"2021-09-01","PR","69","1","0.014492753623188406","202423.88","270136.23"
"2022-05-01","NV","39","2","0.05128205128205128","24820.22","545448.72"
"2024-04-01","LA","38","0","0","0.00","691947.37"
"2022-03-01","NM","26","1","0.038461538461538464","206263.70","409226.92"
"2022-08-01","ND","7","0","0","0.00","697742.86"
"2024-07-01","WV","14","0","0","0.00","905728.57"
"2023-09-01","MI","297","0","0","0.00","354353.20"
"2020-08-01","RI","18","0","0","0.00","509777.78"
"2023-05-01","GA","133","2","0.015037593984962405","47573.82","539175.19"
"2020-08-01","PA","91","0","0","0.00","427497.80"
"2020-10-01","DE","14","1","0.07142857142857142","21900.03","85571.43"
"2022-09-01","VA","79","2","0.02531645569620253","124964.86","714402.53"
"2021-09-01","PA","240","3","0.0125","139964.53","805866.67"
"2021-01-01","NY","54","0","0","0.00","344409.26"
"2020-02-01","AL","14","0","0","0.00","347185.71"
"2023-12-01","IN","93","0","0","0.00","386613.98"
"2021-03-01","VT","13","0","0","0.00","217461.54"
"2025-02-01","KS","42","0","0","0.00","573966.67"
"2019-10-01","NJ","152","3","0.019736842105263157","78501.71","374422.37"
"2022-03-01","DC","11","0","0","0.00","394090.91"
"2023-08-01","VA","80","2","0.025","59914.62","458325.00"
"2024-10-01","WV","16","0","0","0.00","216175.00"
"2025-01-01","UT","117","0","0","0.00","471164.96"
"2023-05-01","CO","136","0","0","0.00","552333.09"
"2023-02-01","MN","116","0","0","0.00","407276.72"
"2019-11-01","IN","82","3","0.036585365853658534","140267.49","420889.02"
"2020-04-01","SD","12","0","0","0.00","564466.67"
"2024-03-01","MO","104","0","0","0.00","415353.85"
"2024-07-01","NY","476","1","0.0021008403361344537","48478.82","361385.08"
"2019-10-01","NY","272","21","0.07720588235294118","1151340.94","312052.57"
"2025-05-01","NY","527","0","0","0.00","393189.18"
"2024-01-01","GA","144","0","0","0.00","545359.72"
"2023-11-01","IA","34","0","0","0.00","329441.18"
"2021-07-01","SC","73","1","0.0136986301369863","391550.92","1032089.04"
"2021-10-01","OH","199","5","0.02512562814070352","254650.12","140130.15"
"2022-06-01","AK","12","0","0","0.00","353391.67"
"2025-01-01","MI","239","0","0","0.00","374318.41"
"2022-12-01","ND","8","0","0","0.00","293062.50"
"2020-07-01","KS","48","0","0","0.00","354858.33"
